name_id,features
R_302,오매백주은(는) 오산에서 재배한 세마쌀을 주원료로 누룩과 물 이외에는 인공감미료를 넣지 않고 만든 전통 수제 막걸리다. 인위적인 탄산감이 없어 마시고 나서도 더부룩한 느낌이 들지 않고 갓지은 밥이나 누룽지에서 느껴지는 곡물 특유의 은은함이 입안에 번지는 고소한 막걸리다. 알코올 도수가 12도이지만 알콜취가 적고 담백하게 시작하다가 무게감을 지니고 끝맛은 드라이하다. 진한 살색 빛깔을 가지고 있으며 푹 익은 술에서 느낄 수 있는 캐러멜 맛이 느껴진다. 일반 막걸리에 비해서 도수(12%)가 높지만 단맛이 강해 부드럽게 느껴지고 술을 마시고 난 후에 긴 여운이 매력적인 술이다.
R_303,"가야 프리미엄 막걸리은(는) 풍부한 일조량은 받고 자란 김해 쌀로 만든 가야는 감미료를 전혀 넣지 않았음에도 꽃 향기 등이 나고 새콤달콤한 맛을 느낄 수 있다. 상쾌한 감칠맛과 단맛, 신맛이 조화롭다."
R_304,"오미자 생막걸리은(는) 다섯 가지 맛이 난다고 하여 붙여진 이름처럼 문경주조의 오미자 막걸리는 마실 때마다 색다른 맛을 느낄 수 있다. 과하지 않은 달콤함과 새콤함의 조합은 입맛을 돋구기에 충분하고, 분홍빛 매력적인 색감으로 젊은 여성층이 즐기기에 좋은 막걸리다. 문경주조의 오미자주는 과실이 들어간 제 1호 막걸리 라는 타이틀을 가지고 있다."
R_305,오산막걸리은(는) 오산에서 재배한 세마쌀을 주원료로 누룩과 물 이외에는 인공감미료를 넣지 않고 만든 전통 수제 막걸리다. 인위적인 탄산감이 없어 마시고 나서도 더부룩한 느낌이 들지 않고 갓지은 밥이나 누룽지에서 느껴지는 곡물 특유의 은은함이 입안에 번지는 고소한 막걸리다. 감칠맛과 잔잔한 단맛 그리고 미세한 신맛이 어우러진 자연주의 막걸리다. 진한 아이보리 빛깔의 막걸리로 독특한 산미가 일품이다. 술 맛은 전체적으로 단맛 보다 진한 산미가 술의 목넘김과 여운을 깔끔하게 만들어 준다.
R_306,행운 생유자 동동주은(는) 거제도의 특산품 유자를 활용하여 생산한 막걸리다. 유자 추출액을 발효된 막걸리에 첨가하는 방식이 아니라 발효과정에 첨가하여 제대로된 유자향을 그득하게 담고 있다. 유자의 노란빛을 담고 은은한 유자향과 단맛에 새콤한 산미가 잘 어우러진 막걸리다. 인위적으로 탄산을 넣지 않았지만 발효과정에서 나온 자연탄산으로 특유의 청량감을 느낄 수 있다.
R_307,"율무 동동주은(는) 경기도 최북단 DMZ의 민통선에 위치한 연천양조장에서 연천 고래실논에서 재배되는 연천쌀과 누룩, 열천에서 재배된 율무로 빚은 알콜올 15%의 고순도 막걸리다. 라이트한 아이보리 컬러에 코를 대면 새콤한 사과향과 고운 누룩향이 서서히 올라온다. 도드라진 산미에서 시작해서 가벼운 청량감을 지나 마지막에는 드라이한 맛이 입속 천장을 친다. 물리지 않는 적은 단맛이 매력적이지만 쌀이 주는 담백한 맛이 드라이함을 잘 감싸준다,"
R_308,"이동 생 쌀 막걸리은(는) 포천의 이동주조는 군사지역인 탓에 군인들이 거주하는 경우가 많았는데, 이들이 제대한 후에도 이동막걸리를 잊지 못해 찾아오며 이름을 알리기 시작했다. 쌀과 쌀 누룩을 이용해 막걸리 빛이 희고 팽화미 특유의 고소한 맛과 향미가 있는 것이 특징이다."
C_001,만세 보령주은(는) 저온에서 충분히 발효 숙성되어 부드러운 맛과 깔끔한 청량감을 느낄 수 있는 전통주 고유의 맛과 향을 느낄 수 있습니다.
C_002,대담 15은(는) 막걸리 단맛을 내는 인공감미료(아스파탐) 사용하지 않습니다. 오로지 쌀의 단맛으로만 맛을 낸 대밭고을의 약주입니다.
C_003,"화전일취18 백화은(는) 일 년 내내, 꽃이 피는 사계절 동안 양조장에서 피어나는 꽃들을 따 모아 말리는 것부터 시작합니다. 다양한 꽃을 넣어 한 모금 한 모금이 꽃을 머금은 듯한 풍미를 줍니다."
C_004,"천상문은(는) 엽전모양의 독특한 도자기와 끓이지 않는 삶을 상징하는 당초무늬, 깊은 바다같은 푸른색을 지닌 도자기가 특징입니다.명인의 소곡주와 조화를 이루어 많은 사랑을 받는 제품입니다."
C_005,감싸주는날은(는) 직접 재배한 찹쌀과 국산 누룩을 이용하여 100일의 숙성을 거쳐 깊은 맛과 풍미를 자랑합니다. 달달하게 감기는 맛입니다.
C_006,"화전일취 15은(는) 춘천에서 나는 멥쌀로 범벅을 쑤어 전통 누룩을 넣고 밑술을 빚어 찹쌀 고두밥으로 덧술한 이양주인 화전일취15는 옹기에서 장기 숙성하여 병입하므로 특유의 풍부한 향과 부드러운 여운이 남는다. 낮은 산미와 은은한 감칠맛이 감도는 도수 15도의 약주로 일체의 첨가물 없이 물과 쌀, 누룩만으로 마치 꽃 앞에 있는 듯한 화사한 향기의 술을 빚어낸다."
C_007,"호산춘은(는) 멥쌀과 찹쌀을 1대2 의 비율로 사용하며 쌀을 완전히 삭혀서 만들기 때문에 쌀 한되로 술 한되가 나오지 않는다. 담황색의 고운 빛갈을 가지며 풀향과 과실향이 어우러져 있고 야생의 풀향과 과실향이 어우러져 특유의 향을 만들어내며, 무감미료로 만든 높은 알코올 도수의 발효주인 만큼 진한 맛과 향을 그대로 품고 있다. 특히 지푸라기 등에서 느끼는 곡물향과 오래 숙성한 장맛, 그리고 찰싹 달라붙는 질감도 품고 있다. 전체적으로 맛과 향이 굉장히 진한 전통주라고 볼 수 있다."
C_008,"청혼 블루은(는) 제이앤제이 브루어리에서 만드는 청혼 시리즈 4종 중 기본 약주입니다. 시원한 꽃향, 감귤향, 배향이 엷게 느껴지며, 단맛이 절제되어 매우 드라이하고, 가벼운 바디감과 부드러운 목넘김을 느낄 수 있는 가볍고 깔끔한 약주입니다."
C_009,"자자헌주은(는) 전인근지역에서 재배생산하는 옥토미와, 우아하고 짙은 과 좋은 향을 지녀 임금님께만 진상되던 국화 어자국’을 직접 재배하여 세 번 빚은 국화 삼양주이다. 청정지역에서 채취한 송옆을 부원료로 사용함으로써 고품질의 원부재료를 발효시켜 맛과 향이 뛰어난 프리미엄 전통 약주이다."
C_010,한산소곡주 생주은(는) 1500년의 전통재래비법으로 빚은 한산소곡주는 그윽한 향기와 특유의 감칠맛이 그대로 살아 숨쉬는 술이다. 강한 첫 맛과 함께 깔끔한 뒷 맛을 가지고 있으며 그 맛과 향이 뛰어나다보니 한번 앉아서 마시기 시작하면 일어날 줄 모른다 하여 앉은뱅이술 이라는 별칭도 가지고 있다.
C_011,장보고의 꿈 황칠약주은(는) 국내산 유기농 통밀을 빻아 손수 만든 누룩으로 완도쌀로 세번 발효시킨 삼양주이다. 장보고의 꿈 황칠약주는 100% 국내산 원료만을 사용하였다. (완도쌀과 황칠나무추출액) 그외 인공감미료나 첨가물을 전혀 넣지 않았다. 자가누룩의 향이 황칠나무추출액의 안식향과 어우러진 술로 15% 알코올이 느껴지지 않을 만큼 부드러운 독특한 맛을 낸다.
C_012,"일오백화이트은(는) 한국에서 가장 역사가 깊은 술, 백제 의자왕과 선대 황제들이 즐기던 고급 술이다. 사천의 품질 좋기로 유명한 쌀과 누룩을 사용하여 아스파탐 인공 첨가물을 사용하지 않는 1500년 이상 빚어 온 우리의 전통주다."
C_013,대천바다 금빛은(는) 대천 간척지에서 재배한 찹쌀과 우리 밀 누룩으로 배일 동안의 1차 발효과정을 거치고 오십여일 동안의 2차 발효 숙성시킨 삼양주 기법으로 빚은 전통주이다.
C_014,"하타은(는) 백제인으로, 일본에 술 만드는 기술을 전해주고 주신으로 모셔지고 있다고 한다. 그 이름을 딴 신탄진주조의 하타 또한 술에 대한 진실한 마음으로 딱 필요한 최소의 재료인 쌀, 입국, 효모, 정제수만을 사용해 빚는다. 연한 풀색이 섞인 맑은 황금빛에 쌀의 은은한 단내음이 올라오지만 그 맛은 드라이하면서도 깔끔하다."
C_015,"한청은(는) 독자적인 기술을 개발했다. 일본 사케와 다르게 쌀을 도정하지 않고 규조토를 사용하지 않았다. 새콤달콤한 맛에 깊은 향, 청량감까지 살려 우리 한식과 잘 어울리는 맛의 청주를 구현했다."
C_016,별은(는) 어릴적 호주머니에 늘어지도록 담고 다니다 한움큼 입안에 털어넣고 열심히 침으로 불려먹던 그 고소함을 있는 그대로 담았다.
C_017,복순도가 과하주은(는) 쌀이 주는 단맛과 진한 누룩의 향은 풋내가 가득한 과실 향과 달콤한 배의 맛으로 변하며 재료 본연의 신선한 맛과 향을 전달해 줍니다.
C_018,"과하주 온은(는) 조선시대 선조들은 여름에도 쉽게 변질되지 않는 술을 빚고자 주정강화를 통해 도수를 높이는 지혜를 발휘했다. 강원도 횡성 호수길에 위치한 작은 양조장, 양온소 온은 강원도 횡성의 더덕을 넣어 과하주에 담박한 향기를 더했다."
C_019,오마이갓스파클링은(는) 미슐랭 1스타 에빗 레스토랑의 조셉 리저우드 셰프와 콜라보하여 빚은 봄꽃 향 가득한 술로 탄산을 가미해 더욱 청량하고 산뜻하다.
C_020,"미나리싱싱주은(는) 전통 청주 제조 비법을 기반으로 좋은 채소를 오롯이 담아낸 술을 개발하고자, 오랜 연구 끝에 미나리 싱싱주가 탄생하게 되었다. 국내 최초로 채소를 주원료로 한 전통주를 뉴트로하게 재해석하여 새로운 주류 장르인 K-sul’로 정의하였다. 숙취와 여성에게 좋은 100% 국산 친환경 미나리와 100% 유기농, 국내산 쌀과 찹쌀을 사용하여 빚어낸 우리 전통의 맑은 청주이다. 삼양주 저온 발효법을 통해 30일간 숙성하여 미나리의 은근한 향과 빛깔, 부드럽고 깔끔한 맛을 구현해내 기분 좋은 달콤함을 느낄 수 있다."
C_021,"청혼골드은(는) 제이앤제이 브루어리에서 만드는 청혼 시리즈 4종중 과하주이다. 풍부한 과일향, 부드러운 산미, 과하지 않은 단맛, 묵직한 바디감, 부드러운 목넘김 후에 지속되는 여운과 높은 알콜 도수로 따뜻해지는 느낌까지 한잔이 풍성한 과하주이다."
C_022,"담골드은(는) 멥쌀로만 빚고, 5주간의 발효 기간과 10주간의 숙성 기간을 거쳐 완성한다. 드라이하면서 깔끔하고 산뜻한 산미가 어우러져 아름다운 균형미를 보여준다."
C_023,"메들리아카시아은(는) 꿀과 물, 효모 만으로 발효하여 순수하고 은은한 풍미가 즐겁습니다. 하얀 꽃, 여린 풀의 상쾌함을 시작으로 청포도, 배의 과즙과 꿀의 단맛이 은은하게 이어지다 사과의 산뜻한 신맛과 옅은 스파이시함으로 마무리됩니다."
C_024,"맑은내일 유자은(는) 해풍을 맞고 자란 황금빛 거제도 유자와 국내산 쌀로 빚어 만든 프리미엄 약주이다. 합성 착향료나 인공첨가물을 넣지 않고 최적의 비율로 배합하여 상큼한 유자의 맛과 독특한 향미를 극대화하였고 가벼운 바디감과 부드러운 목넘김이 특징이다. 입안 전체에 은은하게 퍼지는 유자의 맛과 향이 매력적인 술, 맑은내일 유자이다."
C_025,"삼양춘 스파클링은(는) 삼양춘 약주에 스파클링을 가미하여 향긋한 과실향과 꿀향, 곡물향이 어우러져 조화를 이룬다. 탄산이 주는 청량한 산미 끝에 바닐라향이 맴돈다."
C_026,"느린마을 약주은(는) 쌀로 발효한 라이스 와인으로, 첫 입에 신선한 산미와 뒤이어 은은하게 퍼지는 단맛이 밸런스가 좋고, 쌀의 깊은 풍미가 메워 기분 좋은 여운을 남기는 술이다."
C_027,"서설은(는) 최고의 경기미인 용인 백옥쌀을 사용하고 국내에서 평지고도가 가장 높은 분수령의 지하 120m의 약알칼리성 청정수를 이용하여 맛이 부드럽다. 눈이 내린 밭에 첫발을 내딛는 듯한 모습을 형상화 하여 라벨에 은은하게 담아내었다. 정밀여과 및 활성탄 여과기법활용으로 알코올향과 쓴맛을 없애 목넘김이 부드럽고 청주 고유의 향과 맛 이외의 이미, 이취가 없다."
C_028,"지란지교 약주은(는) 순창에서 재배되는 순창 햅찹쌀을 사용해 생산되는 순창의 지역특산주이며 무감미료, 무첨가 프리미엄 약주이다."
C_029,주교주은(는) 살균처리를 하지 않은 술이며 누룩향이 살아있고 단맛과 신맛의 밸런스가 잘 잡혀있는 생약주이다. 배다리도가에서 함께 보내드린 월계수잎을 언더락 잔에 띄어 시음하시면 향긋하고 부드러워진 jugyo(주교주)를 즐길 수 있다. 주교주는 배다리 술이라는 의미를 담은 한자이다.
C_030,일지춘은(는) 약주의 달콤함과 풍미를 느낄 수 있는 감칠맛 일지춘과 상큼한 맛이 입안을 휘감아 신선함을 즐길 수 있는 상큼한 맛 일지춘 두가지가 있으나 지금은 상큼한맛 일지춘을 만날 수 있다. 인공 감미료나 화학제를 사용하지 않았으며 깊은 향기와 묵직한 풍미를 가진 술이다. 냉장보관하여 차게 마셔야 일지춘의 맛과 향을 제대로 즐길 수 있다.
C_031,일엽편주은(는) 꽃술에 들어간 꽃은 시들거나 다치지 않게 하나 하나 손으로 수술을 정리해 세척한 뒤 빚은 술이다. 꽃술은 혀끝에서는 꿀 향이 코끝에서는 아카시아 향이 기분 좋게 퍼진다.
C_032,오 마이 갓은(는) 전통주 삼양춘 브랜를 빚는 송도향 전통주조의 제조 기술과 미슐랭 1스타 에빗 레스토랑의 조셉대니얼 셰프의 레시피로 빚어난 첫 번째 프로젝트이다. 오 마이 갓은 에빗의 조셉 셰프가 직접 그린 풍류를 즐기는 선비의 갓에서 비롯된 브랜드 이름이다. 직접 채취해서 발효시킨 백목련 꽃잎을 첨가한 술로 꽃잎의 향기와 풍미가 그대로 담겨 있다. 입 안 가득 퍼지는 새콤하고 달콤한 꽃내음과 부드러운 목넘김으로 시작하고 삼양춘 특유의 깔끔하고 드라이한 피니쉬로 발란스를 맞췄다. 백목련 꽃내음이 가득 담긴 달콤 새콤 향긋한 프리미엄 라이스 와인이다.
C_033,복단지 350은(는) 깔끔한 복분자전통주로 복분자 열매를 갓 딴듯한 싱그러움과 부드러운 맛이 인상적이다. 국내산 싱싱한 복분자를 넣었으며 복분자의 달달함과 약주 특유의 깊은 맛의 조화가 아름다운 술이다.
